Jones County, Texas,1.4600330621801743
Jim Wells County, Texas,1.4478163023941215
Jim Hogg County, Texas,1.3311099457220257
Jasper County, Texas,1.609767014891426
Jackson County, Texas,1.6461850538939644
Jack County, Texas,1.5111682572567013
Irion County, Texas,1.361990946249339
Hutchinson County, Texas,1.546547080692493
Hudspeth County, Texas,1.4532477330447973
Howard County, Texas,1.4077232724277597
Houston County, Texas,1.529058871735478
Hockley County, Texas,1.4180478300102137
Hill County, Texas,1.5221726171074663
Hidalgo County, Texas,1.4335210089208446
Haskell County, Texas,1.4947048352462744
Hardeman County, Texas,1.531027732713131
Hansford County, Texas,1.5881782002672693
Hamilton County, Texas,1.4762316896983483
Hall County, Texas,1.5214582870736435
Hale County, Texas,1.4333581195917426
Gray County, Texas,1.5411984974233448
Gonzales County, Texas,1.5507829960164345
Garza County, Texas,1.4542827256544708
Frio County, Texas,1.4224140664042597
Foard County, Texas,1.5358584571860123
Floyd County, Texas,1.449205463289839
Fisher County, Texas,1.4488973420165516
Falls County, Texas,1.4894471619136764
Edwards County, Texas,1.3154346635075354
Eastland County, Texas,1.4781061955562889
Duval County, Texas,1.349488601661748
Donley County, Texas,1.531815936650769
Dimmit County, Texas,1.333392086002594
Dickens County, Texas,1.497256931653048
Deaf Smith County, Texas,1.490675342054582
Dawson County, Texas,1.4418856811071663
Dallam County, Texas,1.5529506150463321
Culberson County, Texas,1.3903076065750386
Crosby County, Texas,1.4434845569085795
Crockett County, Texas,1.3003684246263019
Crane County, Texas,1.3773798179110714
Cottle County, Texas,1.5263982978398172
Concho County, Texas,1.4154685180348328
Comanche County, Texas,1.4625238153057805
Collingsworth County, Texas,1.5234659127924164
Coleman County, Texas,1.4471183550566251
Coke County, Texas,1.3976352331975777
Cochran County, Texas,1.4349851544481336
Clay County, Texas,1.501715730126031
Childress County, Texas,1.5295185884157187
Cherokee County, Texas,1.4942026002672801
Castro County, Texas,1.4593855727388454
Cass County, Texas,1.5338712216435484
Carson County, Texas,1.5325747914870538
Cameron County, Texas,1.5475645202977264
Callahan County, Texas,1.4674524691516675
Calhoun County, Texas,1.7694991186123699
Burleson County, Texas,1.5200003031700444
Brown County, Texas,1.460016440019468
Brooks County, Texas,1.3743180122708494
Briscoe County, Texas,1.5012869046352328
Bee County, Texas,1.5437574547943123
Baylor County, Texas,1.5166281108797641
Bailey County, Texas,1.451810748924025
Atascosa County, Texas,1.449338337902146
Anderson County, Texas,1.4783806131036554
Weakley County, Tennessee,1.7973600447386282
Wayne County, Tennessee,1.7013025987664647
Van Buren County, Tennessee,1.8359721376819238
Scott County, Tennessee,1.8207410401787663
Perry County, Tennessee,1.7260932760962182
Obion County, Tennessee,1.8095953641485758
Morgan County, Tennessee,1.8067622946430744
McNairy County, Tennessee,1.7115064771583652
Lewis County, Tennessee,1.7188005878677735
Lauderdale County, Tennessee,1.7437544394817674
Lake County, Tennessee,1.78297106532863
Henry County, Tennessee,1.7698462041620695
Henderson County, Tennessee,1.7488595961012539
Haywood County, Tennessee,1.756151510887528
Hardin County, Tennessee,1.6902811219859968
Hardeman County, Tennessee,1.733258385483319
Hancock County, Tennessee,1.777499822963044
Grundy County, Tennessee,1.8256864023510517
Gibson County, Tennessee,1.7803872631100524
Fentress County, Tennessee,1.852711832765341
Decatur County, Tennessee,1.7285522738919106
Crockett County, Tennessee,1.7668708714622494
Claiborne County, Tennessee,1.756737611059929
Carroll County, Tennessee,1.7664494483185897
Benton County, Tennessee,1.7385458315093045
Ziebach County, South Dakota,1.8135192303965235
Walworth County, South Dakota,1.8453180899948476
Tripp County, South Dakota,1.7382589607468828
Todd County, South Dakota,1.718197230122744
Spink County, South Dakota,1.8711710506684551
Sanborn County, South Dakota,1.8024667624820103
Roberts County, South Dakota,1.8759421570842838
Potter County, South Dakota,1.865144124763709
Perkins County, South Dakota,1.803701000190194
Miner County, South Dakota,1.7868931220285025
Mellette County, South Dakota,1.7574387151802338
McPherson County, South Dakota,1.862006693112431
Lyman County, South Dakota,1.8118115756988424
Kingsbury County, South Dakota,1.7682895892829213
Jones County, South Dakota,1.7977626395139366
Jerauld County, South Dakota,1.8057504855320008
Jackson County, South Dakota,1.7346014440302397
Hyde County, South Dakota,1.8707252326616683
Hutchinson County, South Dakota,1.734555062476527
Harding County, South Dakota,1.8323851969562395
Hand County, South Dakota,1.8575233535254922
Haakon County, South Dakota,1.802588512714304
Gregory County, South Dakota,1.7275024987342609
Faulk County, South Dakota,1.8433877552033628
Edmunds County, South Dakota,1.8586328778429941
Douglas County, South Dakota,1.7280209029429892
Dewey County, South Dakota,1.82572766471433
Day County, South Dakota,1.8139410464612216
Corson County, South Dakota,1.7922833325513194
Clark County, South Dakota,1.7918042653887896
Campbell County, South Dakota,1.875731451516658
Buffalo County, South Dakota,1.850266770939026
Bon Homme County, South Dakota,1.7098592728022945
Bennett County, South Dakota,1.699242914176234
Beadle County, South Dakota,1.8328338616434703
Aurora County, South Dakota,1.7763814702031244
Williamsburg County, South Carolina,1.698244298457153
Union County, South Carolina,1.6790174296205573
Saluda County, South Carolina,1.6829103837669088
Orangeburg County, South Carolina,1.673660214353532
Newberry County, South Carolina,1.6843585357184818
Marlboro County, South Carolina,1.6918977189739117
Marion County, South Carolina,1.6846406351372338
McCormick County, South Carolina,1.6875540081925424
Lee County, South Carolina,1.674393752215503
Hampton County, South Carolina,1.7136826618442362
Fairfield County, South Carolina,1.6905614259136992
Dillon County, South Carolina,1.6773450242712384
Darlington County, South Carolina,1.681173345659119
Colleton County, South Carolina,1.7111814062548931
Clarendon County, South Carolina,1.6857210879238878
Chesterfield County, South Carolina,1.6930782635394201
Chester County, South Carolina,1.686328706686841
Cherokee County, South Carolina,1.6794267295427279
Calhoun County, South Carolina,1.68501116921674
Barnwell County, South Carolina,1.6828409924128842
Bamberg County, South Carolina,1.6762612393778453
Allendale County, South Carolina,1.6975741035675238
Abbeville County, South Carolina,1.6906383637502251
Warren County, Pennsylvania,1.9894602915346833
Venango County, Pennsylvania,1.9938159622192217
Somerset County, Pennsylvania,2.0023932527323614
Schuylkill County, Pennsylvania,2.026686665188511
Potter County, Pennsylvania,1.9339971727382184
Mifflin County, Pennsylvania,1.8961730615883448
McKean County, Pennsylvania,1.9617253270463268
Jefferson County, Pennsylvania,1.9826982123322954
Indiana County, Pennsylvania,1.9838691346175614
Greene County, Pennsylvania,1.8558015420061766
Forest County, Pennsylvania,1.9936594213625347
Fayette County, Pennsylvania,1.9265252647266955
Elk County, Pennsylvania,1.9815548438852228
Crawford County, Pennsylvania,2.037428651024657
Clearfield County, Pennsylvania,1.984538439487306
Clarion County, Pennsylvania,1.9598769726580467
Cameron County, Pennsylvania,1.9248698172486922
Cambria County, Pennsylvania,2.0437699966212706
Blair County, Pennsylvania,1.9299152671682311
Armstrong County, Pennsylvania,1.9310198014705566
Gilliam County, Oregon,2.1155231066013678
Woods County, Oklahoma,1.6035226250979726
Washita County, Oklahoma,1.49519918757764
Washington County, Oklahoma,1.5186632468720798
Tillman County, Oklahoma,1.5347450849397148
Texas County, Oklahoma,1.6166600085353702
Stephens County, Oklahoma,1.4732590961948708
Sequoyah County, Oklahoma,1.5374128414296728
Seminole County, Oklahoma,1.4700624881641269
Pushmataha County, Oklahoma,1.5290350904415673
Pittsburg County, Oklahoma,1.4947517351252755
Pawnee County, Oklahoma,1.5053072082242736
Ottawa County, Oklahoma,1.566292517860777
Okmulgee County, Oklahoma,1.4909568976635144
Okfuskee County, Oklahoma,1.4774404644994084
Nowata County, Oklahoma,1.5236856035253952
Noble County, Oklahoma,1.529181086254891
Muskogee County, Oklahoma,1.5124217644403006
Mayes County, Oklahoma,1.5490875505033739
Marshall County, Oklahoma,1.4808589884903793
Major County, Oklahoma,1.563925504845296
McIntosh County, Oklahoma,1.4889641041236548
McCurtain County, Oklahoma,1.5448864754731286
Love County, Oklahoma,1.4860114467175523
Lincoln County, Oklahoma,1.4967933805974791
Le Flore County, Oklahoma,1.543187585861585
Latimer County, Oklahoma,1.5132008001128248
Kiowa County, Oklahoma,1.4877085002684711
Kay County, Oklahoma,1.5691448314988448
Johnston County, Oklahoma,1.479829939884261
Jefferson County, Oklahoma,1.4879451028950357
Jackson County, Oklahoma,1.5231591731939864
Hughes County, Oklahoma,1.478045534241074
Haskell County, Oklahoma,1.5068175596563347
Harper County, Oklahoma,1.592711454389163
Harmon County, Oklahoma,1.518115483918267
Greer County, Oklahoma,1.5077203096588798
Grant County, Oklahoma,1.6171059756406525
Garvin County, Oklahoma,1.464360087359029
Garfield County, Oklahoma,1.564250824225094
Ellis County, Oklahoma,1.559265188170178
Dewey County, Oklahoma,1.5334673383840365
Delaware County, Oklahoma,1.5676317704716116
Craig County, Oklahoma,1.5533167393813527
Cotton County, Oklahoma,1.5183990798276361
Coal County, Oklahoma,1.4916016358380892
Cimarron County, Oklahoma,1.597862283484954
Choctaw County, Oklahoma,1.5229555547153761
Carter County, Oklahoma,1.4695159777193474
Caddo County, Oklahoma,1.4795705081405053
Bryan County, Oklahoma,1.5025680137160462
Blaine County, Oklahoma,1.5201865955270157
Beaver County, Oklahoma,1.5959725064246109
Atoka County, Oklahoma,1.5087784150646324
Alfalfa County, Oklahoma,1.600439539791511
Adair County, Oklahoma,1.5416465266062056
Williams County, Ohio,1.9108764192979675
Vinton County, Ohio,1.8801277026717036
Van Wert County, Ohio,1.9127208306911545
Trumbull County, Ohio,1.9664582174794942
Seneca County, Ohio,1.9414435849440042
Scioto County, Ohio,1.8310851700027937
Sandusky County, Ohio,1.91821107837008
Pike County, Ohio,1.874005935737474
Paulding County, Ohio,1.898793077112514
Noble County, Ohio,1.8411806886286202
Morgan County, Ohio,1.838486649377941
Monroe County, Ohio,1.8405552671072367
Meigs County, Ohio,1.8249774607320368
Marion County, Ohio,1.899372727781783
Lawrence County, Ohio,1.8245228915254126
Jefferson County, Ohio,1.9062043021609285
Jackson County, Ohio,1.8667376950718353
Highland County, Ohio,1.9286432006438061
Harrison County, Ohio,1.8951794332149428
Hardin County, Ohio,1.9201875990191817
Guernsey County, Ohio,1.8580201655530326
Gallia County, Ohio,1.8407742793530175
Fayette County, Ohio,1.9211666682132083
Crawford County, Ohio,1.940436003557606
Coshocton County, Ohio,1.893804722986909
Columbiana County, Ohio,1.9514520005208547
Belmont County, Ohio,1.8797170535436862
Adams County, Ohio,1.8705197951304195
Wells County, North Dakota,1.871113091005161
Walsh County, North Dakota,2.005085240652291
Towner County, North Dakota,1.8737185117056359
Steele County, North Dakota,1.9639973258823218
Slope County, North Dakota,1.783854814491093
Sioux County, North Dakota,1.8127677724052809
Sheridan County, North Dakota,1.8252648992926765
Sargent County, North Dakota,1.8969514710526172
Rolette County, North Dakota,1.8019314642146238
Pembina County, North Dakota,2.0296494608075637
Nelson County, North Dakota,1.9384036638737536
McIntosh County, North Dakota,1.842876739835726
McHenry County, North Dakota,1.923959787055645
Logan County, North Dakota,1.838656436096967
LaMoure County, North Dakota,1.8583194405972554
Kidder County, North Dakota,1.858171975333881
Hettinger County, North Dakota,1.7472811377109574
Griggs County, North Dakota,1.9451683218136624
Grant County, North Dakota,1.771212570366861
Golden Valley County, North Dakota,1.8335413111469097
Emmons County, North Dakota,1.8596880274569811
Eddy County, North Dakota,1.9058090970979806
Dickey County, North Dakota,1.8772449707104426
Cavalier County, North Dakota,1.8640446933608286
Burke County, North Dakota,1.8622666651567006
Benson County, North Dakota,1.9230018779343945
Adams County, North Dakota,1.7544236676307978
Washington County, North Carolina,1.7951140078159895
Warren County, North Carolina,1.735407227476416
Vance County, North Carolina,1.7261270891399272
Tyrrell County, North Carolina,1.825996839764285
Scotland County, North Carolina,1.6951808354741218
Sampson County, North Carolina,1.723291979965165
Robeson County, North Carolina,1.677753268030754
Richmond County, North Carolina,1.7077078278301545
Northampton County, North Carolina,1.7643360038168752
Martin County, North Carolina,1.766485940019893
Lenoir County, North Carolina,1.7576338776319163
Jones County, North Carolina,1.7463087556447825
Hyde County, North Carolina,1.8471636495559915
Hertford County, North Carolina,1.776291858950057
Halifax County, North Carolina,1.751510561430434
Greene County, North Carolina,1.7614261889239486
Graham County, North Carolina,1.8802720868486829
Edgecombe County, North Carolina,1.755655650107344
Duplin County, North Carolina,1.7430263490339017
Columbus County, North Carolina,1.6874993593290821
Bladen County, North Carolina,1.6819584416999824
Bertie County, North Carolina,1.7746332832171412
Anson County, North Carolina,1.7111741363492048
Wyoming County, New York,2.0868664251504163
Tioga County, New York,1.9764620978643097
Steuben County, New York,1.9285031324878503
Seneca County, New York,1.9964800879791749
St. Lawrence County, New York,2.0688495357662866
Oswego County, New York,2.1514723099007873
Orleans County, New York,2.093060394398245
Montgomery County, New York,2.002031045835196
Lewis County, New York,1.9486203300640617
Herkimer County, New York,1.9251274309987234
Genesee County, New York,2.0625258873522463
Fulton County, New York,2.0158217174790756
Franklin County, New York,1.9033679291834453
Cortland County, New York,2.050284480240633
Chenango County, New York,2.0377877389687953
Chemung County, New York,1.927092184187958
Chautauqua County, New York,2.0628393838692545
Cattaraugus County, New York,1.9979264627546873
Allegany County, New York,1.9568255249211746
Union County, New Mexico,1.5649167321666673
Torrance County, New Mexico,1.4753549720897252
Socorro County, New Mexico,1.4091993259559725
Sierra County, New Mexico,1.4242132334688766
Roosevelt County, New Mexico,1.4433928770355218
Quay County, New Mexico,1.518992577976393
Otero County, New Mexico,1.421477459875011
Mora County, New Mexico,1.5916104963331261
McKinley County, New Mexico,1.5024821145624285
Luna County, New Mexico,1.5370823713742157
Hidalgo County, New Mexico,1.500446802834197
Harding County, New Mexico,1.5359455050647188
Guadalupe County, New Mexico,1.491125191131687
Grant County, New Mexico,1.4105706738179355
De Baca County, New Mexico,1.4386352786709817
Colfax County, New Mexico,1.6179358550644638
Cibola County, New Mexico,1.4317417198743851
Chaves County, New Mexico,1.3947170825576454
Mineral County, Nevada,1.8953014689349428
Esmeralda County, Nevada,1.7262599200279052
Wheeler County, Nebraska,1.660490377163265
Webster County, Nebraska,1.7032028767587388
Valley County, Nebraska,1.6809855674740235
Thurston County, Nebraska,1.6767690393571377
Thayer County, Nebraska,1.6881074557802567
Sioux County, Nebraska,1.6951262265908673
Sherman County, Nebraska,1.6557089702842185
Sheridan County, Nebraska,1.6730103850219278
Saline County, Nebraska,1.6666153075147718
Rock County, Nebraska,1.7047439872152967
Richardson County, Nebraska,1.6705260402698956
Polk County, Nebraska,1.6456683287294502
Perkins County, Nebraska,1.6449302448492513
Pawnee County, Nebraska,1.684420786887011
Nuckolls County, Nebraska,1.68404601776469
Nemaha County, Nebraska,1.6842801504344906
Nance County, Nebraska,1.6521046976425255
Morrill County, Nebraska,1.6269555598503551
McPherson County, Nebraska,1.6315389293902
Loup County, Nebraska,1.677898219336865
Logan County, Nebraska,1.6393654473432777
Knox County, Nebraska,1.6832481045672123
Kimball County, Nebraska,1.6517706464522999
Keya Paha County, Nebraska,1.735152338142414
Johnson County, Nebraska,1.6850920020602493
Jefferson County, Nebraska,1.67736896233095
Hooker County, Nebraska,1.6613730623848908
Hitchcock County, Nebraska,1.6596574935586361
Hayes County, Nebraska,1.6620405390991186
Harlan County, Nebraska,1.6782532763127365
Greeley County, Nebraska,1.6756950143056344
Grant County, Nebraska,1.6254851212588188
Garfield County, Nebraska,1.6776548013410117
Garden County, Nebraska,1.6235461287079889
Furnas County, Nebraska,1.6862176357895857
Frontier County, Nebraska,1.6308297687517117
Franklin County, Nebraska,1.703810417124318
Fillmore County, Nebraska,1.6754429293040116
Dundy County, Nebraska,1.6595222709639463
Dixon County, Nebraska,1.6988813846617776
Deuel County, Nebraska,1.6465606580691903
Dawson County, Nebraska,1.6309499033469725
Custer County, Nebraska,1.6608149688028706
Colfax County, Nebraska,1.634311688246618
Clay County, Nebraska,1.6545036084312037
Cheyenne County, Nebraska,1.6475635012429461
Cherry County, Nebraska,1.6750498416008133
Burt County, Nebraska,1.6717505574249847
Brown County, Nebraska,1.6948677667697787
Boyd County, Nebraska,1.7143016090984806
Blaine County, Nebraska,1.6872673081507614
Antelope County, Nebraska,1.6536485610686331
Wibaux County, Montana,1.858869709491465
Wheatland County, Montana,2.204934946871736
Sheridan County, Montana,2.038686151586498
Roosevelt County, Montana,2.0649528465384086
Prairie County, Montana,1.9075655118506503
Petroleum County, Montana,1.9566480637565817
Liberty County, Montana,2.0829518168702643
Golden Valley County, Montana,2.0187723201793646
Carter County, Montana,1.809388027164392
Blaine County, Montana,2.036965219455549
Wright County, Missouri,1.6786674344531345
Worth County, Missouri,1.7199257984064251
Wayne County, Missouri,1.7720210767436044
Washington County, Missouri,1.7531986164162447
Vernon County, Missouri,1.597606780810429
Texas County, Missouri,1.6911211961276624
Sullivan County, Missouri,1.7084032084364675
Stoddard County, Missouri,1.7704787645002331
Shelby County, Missouri,1.7581632058272885
Shannon County, Missouri,1.7269743559203161
Scott County, Missouri,1.7686147510780497
Scotland County, Missouri,1.7241915642500159
Schuyler County, Missouri,1.7217364381185185
Saline County, Missouri,1.6964622875393254
St. Clair County, Missouri,1.6475965423510222
Ripley County, Missouri,1.7265116895192563
Reynolds County, Missouri,1.7374057829892018
Randolph County, Missouri,1.7138116267756947
Putnam County, Missouri,1.7116689655636383
Pike County, Missouri,1.771156289991419
Pemiscot County, Missouri,1.7519152798356958
Ozark County, Missouri,1.6527484474618437
Oregon County, Missouri,1.7091194367283769
New Madrid County, Missouri,1.7722374584228118
Monroe County, Missouri,1.7440196798700585
Mississippi County, Missouri,1.7755568549366696
Mercer County, Missouri,1.710142841553793
Madison County, Missouri,1.7812086352210827
Macon County, Missouri,1.7204987595844068
McDonald County, Missouri,1.5822632610428784
Livingston County, Missouri,1.6897371654318587
Linn County, Missouri,1.698887037187296
Lewis County, Missouri,1.7513313023436001
Lawrence County, Missouri,1.619599101734647
Laclede County, Missouri,1.6778446964685299
Knox County, Missouri,1.7522077436846588
Iron County, Missouri,1.7568208753019368
Howell County, Missouri,1.6973784565180505
Holt County, Missouri,1.7014609195527342
Hickory County, Missouri,1.661944077662925
Henry County, Missouri,1.6659356681427182
Harrison County, Missouri,1.7089827957588977
Grundy County, Missouri,1.6916444819396153
Gentry County, Missouri,1.7093810217875154
Dunklin County, Missouri,1.7527936356479976
Dent County, Missouri,1.7093422290964384
Daviess County, Missouri,1.6971858494220016
Dade County, Missouri,1.6171093344526897
Clark County, Missouri,1.7276529884192922
Chariton County, Missouri,1.7034088861314827
Cedar County, Missouri,1.6168237850265519
Carroll County, Missouri,1.6920193262160292
Caldwell County, Missouri,1.6862405213499558
Butler County, Missouri,1.7545120199921058
Bollinger County, Missouri,1.77786021184678
Bates County, Missouri,1.6340945554897204
Barton County, Missouri,1.5854838463027845
Audrain County, Missouri,1.7426745292532395
Atchison County, Missouri,1.6778342171905491
Adair County, Missouri,1.7376936757185544
Yazoo County, Mississippi,1.6439667154624096
Yalobusha County, Mississippi,1.627491608887477
Winston County, Mississippi,1.6465622098456045
Wilkinson County, Mississippi,1.7200784704918697
Webster County, Mississippi,1.6420356787296186
Wayne County, Mississippi,1.6612225244113383
Washington County, Mississippi,1.6423055174337133
Walthall County, Mississippi,1.7400589509160374
Union County, Mississippi,1.6601139512405458
Tunica County, Mississippi,1.6730043861527586
Tishomingo County, Mississippi,1.6794023738044772
Tippah County, Mississippi,1.6912482831253908
Tallahatchie County, Mississippi,1.6625263901598073
Sunflower County, Mississippi,1.6645275720150976
Smith County, Mississippi,1.6531838806717734
Simpson County, Mississippi,1.6464695628110428
Sharkey County, Mississippi,1.618024564638166
Scott County, Mississippi,1.6446404857718402
Quitman County, Mississippi,1.6716413412254534
Prentiss County, Mississippi,1.6683324668043655
Pontotoc County, Mississippi,1.6442972825626423
Pike County, Mississippi,1.7349964190683196
Perry County, Mississippi,1.6662104673083316
Panola County, Mississippi,1.6629307055871407
Noxubee County, Mississippi,1.6732523669070716
Newton County, Mississippi,1.6556938239926977
Neshoba County, Mississippi,1.6375372325380275
Montgomery County, Mississippi,1.647480511017499
Monroe County, Mississippi,1.6871124966009072
Marshall County, Mississippi,1.6865180562510298
Marion County, Mississippi,1.7077589370722783
Lincoln County, Mississippi,1.6856069223827248
Leflore County, Mississippi,1.6659515943772232
Leake County, Mississippi,1.6384549648980298
Lawrence County, Mississippi,1.6781321257125545
Lauderdale County, Mississippi,1.6512541500454783
Kemper County, Mississippi,1.662383486047114
Jones County, Mississippi,1.6631850658985767
Jefferson Davis County, Mississippi,1.670083615542334
Jefferson County, Mississippi,1.659697136708477
Jasper County, Mississippi,1.6696213157858784
Itawamba County, Mississippi,1.6718249807259267
Issaquena County, Mississippi,1.6208773456777261
Humphreys County, Mississippi,1.6428600304518128
Holmes County, Mississippi,1.6429845778804606
Grenada County, Mississippi,1.6428626549899985
Greene County, Mississippi,1.6550355106971
Franklin County, Mississippi,1.6988099886422126
Covington County, Mississippi,1.6540986181504194
Copiah County, Mississippi,1.6686764540453507
Coahoma County, Mississippi,1.6612357847006105
Clay County, Mississippi,1.6624644372013684
Clarke County, Mississippi,1.661028976740685
Claiborne County, Mississippi,1.6428188577751386
Choctaw County, Mississippi,1.6525045365675888
Chickasaw County, Mississippi,1.6560199358628944
Carroll County, Mississippi,1.656313364430112
Calhoun County, Mississippi,1.6291792011372446
Bolivar County, Mississippi,1.6450298886036958
Benton County, Mississippi,1.6957615182427088
Attala County, Mississippi,1.6325584488506821
Amite County, Mississippi,1.737072031004041
Alcorn County, Mississippi,1.6947930739278227
Adams County, Mississippi,1.6791863069789792
Yellow Medicine County, Minnesota,1.8289158495489037
Watonwan County, Minnesota,1.8046696132164999
Traverse County, Minnesota,1.9265869156918713
Swift County, Minnesota,1.8287596674747728
Renville County, Minnesota,1.83638697607829
Redwood County, Minnesota,1.839858409328889
Red Lake County, Minnesota,1.9455667419095766
Pipestone County, Minnesota,1.731741498630129
Norman County, Minnesota,1.9408285744276892
Martin County, Minnesota,1.7874077955948555
Marshall County, Minnesota,2.0073344096710293
Mahnomen County, Minnesota,1.805587750572945
Lincoln County, Minnesota,1.7814767092158994
Lac qui Parle County, Minnesota,1.8398023403689865
Koochiching County, Minnesota,1.7383275185824891
Kittson County, Minnesota,2.0546233752845713
Jackson County, Minnesota,1.809232398360094
